start,duration
12851509556,2723
12855509544,2903
12859509535,2791
12863509532,2888
12867509541,2754
12871509522,2714
12875509524,2793
12879509551,2943
12883509522,2872
12887509546,2852
12891509548,2756
12892081651,316
12892085166,325
12892090703,320
12895509527,3069
12899509540,3515
12903509541,2849
12907509541,2729
12911509528,2653
12915509523,2846
12919509543,2748
12919652745,2261
12919658896,318
12923509536,3610
12923518840,315
12927509555,2891
12931509542,2899
12935509529,3213
12939509544,2976
12943509528,2922
12947509539,2840
12951509521,9455
12955509549,3029
12959509548,3600
12963509548,2703
12967509539,2610
12971509554,2595
12975509523,2679
12979509544,2992
12983509540,2853
12987509542,2743
12991509549,2814
12995509536,3192
12999509544,4008
13003509533,3049
13007509524,2964
13011509553,3178
13015509535,3036
13019509547,3782
13023011324,319
13023013065,316
13023035913,319
13023247398,316
13023250766,323
13023255722,307
13023509517,3711
13027509544,3226
13031509526,3095
13035509555,3174
13039509529,3706
13043509533,2985
13047509530,2778
13051509539,2853
13055509535,2893
13059509516,3101
13063509534,2848
13067509524,10246
13071509534,3269
13075509524,2927
13079509542,4032
13083509543,2822
13087509531,2758
13091509525,2918
13095509539,2945
13099509539,2903
13100517257,319
13100525153,317
13103509536,3251
13107509525,2920
13111509532,4488
13115509526,2945
13119509536,6418
13120029814,316
13120039953,319
13120041493,317
13120047530,319
13120075822,321
13120078570,321
13120082914,318
13120087682,315
13123509543,3870
13127509527,2650
13131509530,2610
13135509545,2689
13139509530,3649
13143509547,10058
13147509527,3145
13151509528,2872
13155509542,2788
13159509533,2944
13163509542,2659
13167509520,2693
13170686280,329
13170708494,316
13170710664,324
13170720027,315
13170726825,315
13171509543,3435
13175509531,2669
13179509550,3004
13183509525,2850
13187509524,2817
13191509544,2955
13195509531,3498
13199509543,3680
13203509544,3955
13207509537,2764
13211509527,2627
13215509535,2828
13219509545,2922
13223509524,2867
13227509536,2928
13231509530,2848
13235509520,2804
13239509529,2979
13243509535,2766
13247509536,3155
13251509546,2667
13255509533,2927
13259509518,3412
13261503026,319
13261505602,309
13261510789,323
13263509528,3087
13267509531,2689
13271509529,2654
13275509534,2693
13279509547,2851
13283509540,2799
13287509543,2820
13291509527,2728
13295509544,2713
13299509547,2683
13303509541,2913
13307509542,2771
13311509517,2865
13315509523,2836
13319509545,3540
13323509541,2766
13327509545,2687
13331509533,2608
13335509547,2699
13339308999,320
13339347765,320
13339353616,316
13339509518,4534
13339519862,316
13340404288,314
13340439897,322
13340465989,320
13340474487,319
13343509545,4415
13347509525,2939
13351509537,3829
13355509549,2873
13359509537,2839
13363509527,2688
13367509535,2683
13371509539,3042
13375509526,2886
13379509533,4083
13383509538,2872
13387509529,2735
13391509524,2792
13393700220,309
13393702115,317
13393723896,320
13393932770,321
13393935984,331
13393940827,315
13395509541,3795
13399509527,11124
13403509528,3021
13407509531,4259
13411509552,2842
13415509550,3165
13419509551,3339
13423509524,3264
13427509542,3149
13431509548,3173
13435509526,11180
13439509537,4276
13443509527,3023
13447509532,3268
13451509550,2792
13455509536,3419
13459509525,2839
13463509541,2871
13467509542,2879
13471509539,2883
13475509536,2839
13479509556,2943
13483509530,3001
13487509535,2864
13491509549,2755
13495509530,2748
13499509536,3485
13503509537,2973
13507509547,2822
13511509548,2919
13515509526,2881
13519509526,2853
13523509531,2759
13527509547,2576
13531509527,2635
13535509539,2739
13539509537,2628
13543509541,2931
13547509527,2885
13551509534,2975
13555509538,2834
13559509524,4029
13563509530,2723
13567509541,2577
13571509552,2588
13575509542,2715
13579509546,2948
13583509531,2915
13587509544,2726
13591509528,2733
13595509531,3060
13599509542,2886
13603509549,2924
13607509550,2846
13611509540,3818
13615509529,2898
13619509549,3563
13623509521,5919
13627509528,3287
13631509534,3026
13635509535,3094
13639509548,3050
13643509547,3160
13647509531,3035
13651509542,2999
13655509545,3011
13659509535,3185
13663509527,3560
13667509530,3152
13671509541,3021
13675509534,2962
13679509531,3964
13683509520,3091
13687509533,3069
13691509530,3029
13695509534,3113
13699509536,2779
13703509549,3440
13707509529,2831
13708842025,318
13708856502,320
13708862759,316
13711509544,3618
13715509532,2826
13719509551,2756
13723509542,2856
13727509542,2843
13731509535,2884
13734913784,322
13734919953,318
13734920983,317
13734925824,319
13734954131,316
13734956641,318
13734960829,317
13734965510,316
13735509527,3416
13739509545,3837
13739635724,308
13739647713,316
13739744297,317
13739753040,320
13743509546,5339
13747509560,2786
13751509524,2805
13755509532,2889
13759509541,2844
13763509526,2921
13767509536,3550
13771509539,2690
13775509540,2653
13779509544,2903
13783509534,16657
13783535526,319
13787509536,3274
13791509526,2734
13795509518,2906
13799509544,4164
13803509529,2933
13807509556,2811
13811509539,2873
13815509523,3936
13819509519,2947
13823509520,2799
13827509525,2887
13831509529,3060
13835509538,2742
13839509544,2610
13843509531,2881
13847509531,2688
13851509537,2642
13852612009,319
13852649654,317
13852652095,318
13852669570,316
13852677863,318
13855509524,3910
13859509534,4499
13863509529,2769
13867509532,2618
13871509532,3660
13875509529,2738
13879509525,2949
13883509531,2807
13887509562,2826
13891509538,2773
13892145761,316
13892148241,316
13892166775,319
13895509520,3168
13899509553,2668
13903509531,2933
13907509536,2818
13911509546,2909
13915509543,2780
13919509526,3515
13923509527,2658
13927509536,2901
13931509523,2703
13935509547,2601
13939509521,2685
13943509527,10775
13947509515,3111
13951509543,2889
13955509552,2896
13959509536,2949
13963509541,2722
13967509519,2872
13971509540,2862
13975509552,3417
13979509537,3436
13983509544,2873
13987509537,2859
13991509542,2963
13995509529,2823
13999509526,2932
14003509547,2830
14007509519,2869
14011509539,2825
14015509536,2869
14019509556,3820
14023509547,2999
14023532689,317
14023534573,315
14023541468,316
14023545308,315
14023551307,316
14027509547,3475
14031509545,3132
14035509533,3024
14039509530,3763
14043509533,2920
14047509544,3081
14051509544,3082
14055509537,3000
14059509530,3201
14063509534,3261
14067509545,3207
14071509528,9492
14075509530,3324
14079509524,3549
14083509543,6808
14087509528,3185
14091509547,2987
14095509542,3045
14099509533,3799
14101527712,316
14101536349,314
14103509546,3293
14107509526,3199
14111509528,3241
14115509539,11230
14119509547,3191
14123509546,3120
14127509553,3036
14131509531,3081
14135509534,2997
14139509537,2931
14143509537,3044
14147509521,2904
14151509535,2907
14155509536,2945
14159509542,3756
14163509549,2717
14167509555,8307
14171509523,2893
14171729625,323
14171754536,322
14171756437,310
14171766113,321
14171787780,319
14175509534,3535
14179509539,2935
14183509523,3510
14187509550,2803
14191509527,2966
14195509527,2907
14199509529,2861
14203509539,2783
14207509526,2840
14211509538,3411
14215509525,2691
14219509536,3690
14223509545,3966
14227509533,2723
14231509545,2639
14235509534,2953
14239509546,2927
14243509530,2844
14247509523,2683
14251509524,2694
14255509537,2952
14259509547,2796
14261564282,321
14261566971,316
14261572622,319
14263509542,9055
14267509550,2845
14271509540,2720
14275509518,2739
14279509545,3676
14283509528,2850
14287509559,3256
14291509533,2726
14295509548,2604
14299509525,2708
14303509552,2876
14307509539,2795
14311509540,2879
14315509540,2846
14319509528,2834
14323509536,2678
14327509535,2666
14331509526,2661
14335509543,2542
14339509521,3511
14343509549,2962
14347509538,2834
14351509546,3384
14355509521,2829
14359509524,13118
14363509538,2840
14367509533,2887
14371509539,2739
14375509543,2679
14379509522,2919
14383509531,2867
14387509541,2688
14391509527,9358
14394242676,309
14394244527,316
14394250472,319
14394253858,321
14394260226,321
14395509544,3450
14399509551,3616
14403509533,2706
14407509529,2942
14411509536,2841
14415509519,2720
14419509528,3025
14423509526,9174
14427509527,4308
14431509532,3068
14435509549,3033
14439509553,3029
14443509529,3177
14447509545,2906
14451509538,2986
14455509527,3221
14459509558,3839
14463509534,8916
14467509529,3004
14471509537,3110
14475509545,2783
14479509530,2893
14483509544,2897
14487509528,2936
14491509523,2736
14495509517,3500
14499509534,2662
14503509540,2894
14507509528,2793
14511509527,2914
14515509532,2759
14519509524,3514
14523509547,2714
14527509519,6471
14531509526,2871
14535509549,2814
14539509537,2811
14543509527,2697
14547509544,2643
14551509529,2813
14555509520,2918
14559509529,2853
14563509536,2819
14567509535,2895
14571509522,2923
14575509536,2719
14579509548,3321
14583509540,3328
14587509524,3116
14591509529,3142
14595509530,2991
14599509549,3405
14603509532,3213
14607509548,2891
14611509526,2847
14615509523,2842
14619509541,2752
14623509520,2869
14627509543,2936
14631509537,3615
14635509532,5599
14639509534,3605
14643509540,2945
14647509518,2709
14651509547,2740
14655509545,2885
14659509547,2848
14660552925,312
14660565392,321
14660622588,315
14660632524,315
14663509540,4459
14667509543,2767
14671509557,2816
14675509538,2684
14679509543,2962
14683509550,2815
14687509547,2850
14691509538,2748
14695509544,2673
14699509536,3852
14703509524,3633
14707509525,2945
14708681903,316
14708695407,318
14708701218,316
14711509543,3472
14715509531,2720
14719509549,3679
14723509542,2841
14727509527,2836
14731509538,2821
14735509534,2925
14739509519,2706
14743509545,2883
14747509518,2877
14751509538,2840
14755509532,2851
14759509534,3511
14763509539,2782
14767509556,2853
14771509527,2737
14775509533,13309
14779509534,3216
14783509523,2862
14787509530,2863
14791509537,2926
14795509549,2869
14799509537,2937
14803509530,2861
14807509536,9971
14810874188,320
14810880489,315
14810897044,329
14810898805,330
14810907276,322
14810914144,320
14810919318,312
14811509530,3408
14815509538,2961
14819509527,3724
14823509543,2848
14827509534,2844
14831509528,2736
14835509552,4109
14839509527,2884
14843509528,2870
14847509540,2794
14851509537,2852
14855509538,2961
14859509525,2805
14863509535,2856
14864894566,325
14864932996,318
14864935381,316
14864952905,316
14864959197,313
14867509543,4628
14867532238,325
14867555021,318
14867557396,316
14867565383,322
14867587832,322
14871509570,3769
14875509545,2691
14879509525,3983
14883509531,2998
14887509532,2840
14891509516,2719
14892207780,315
14892210037,316
14892215129,329
14895509537,2963
14899509558,2677
14903509529,3048
14907509549,2772
14911509527,3569
14915509551,2792
14919509547,2789
14923509539,2662
14927509542,2892
14931509527,2694
14935509541,2984
14935649191,4459
14935655482,318
14939509545,5371
14939518999,320
14943509552,3687
14947509536,2835
14951509546,2891
14955509524,2836
14959509535,2947
14963509541,2767
14967509540,2805
14971509530,2694
14975509543,2653
14979509538,2934
14983509531,2789
14987509526,2819
14991509521,2960
14995509527,2907
14999509524,3568
15003509524,2837
15007509538,2809
15011509523,2762
15015509522,3108
15016847845,2707
15017513429,2374
15019509524,2802
15021384782,313
15021402591,316
15021415936,315
15021436504,323
15023369467,317
15023371359,309
15023415636,314
15023509537,5154
15023526147,318
15023530128,316
15023535472,318
15023985807,323
15023987047,316
15024014307,317
15024504810,324
15024507917,333
15024511942,318
15027509546,5528
15027519878,302
15031509553,4414
15031514061,332
15035509549,3972
15035514791,301
15039509559,6267
15043509544,4196
15043517549,322
15047509551,3033
15051509525,2724
15055509549,2942
15059509526,4112
15063509545,2984
15067509532,10675
15071509542,3066
15072487586,3419
15075509534,2858
15079509537,2866
15083509524,2905
15087509522,2915
15091509526,2951
15095509537,2855
15099509536,2785
15102539507,316
15102548072,323
15103509537,3125
15107509548,2952
15111509525,3042
15115509539,6698
15119509541,4262
15121313295,319
15121315519,321
15121324747,316
15121328978,320
15121335085,316
15123509543,3567
15127509540,2851
15131509534,2754
15135509523,2635
15139509531,2932
15143509529,2950
15147509515,2837
15151509525,2850
15155509526,2829
15159509530,2959
15163509517,2897
15167509527,2938
15171509554,2680
15172774980,316
15172795168,323
15172797445,316
15172807069,317
15172813556,316
15175509530,3529
15179509550,4059
15183509545,2849
15187509544,2819
15191509538,10524
15195509536,3164
15198217902,321
15198219719,310
15198226112,316
15198228738,317
15198234026,317
15199509537,3369
15203509537,2820
15207509539,2887
15211509540,3036
15215509524,2813
15219509543,2675
15223509550,3495
15227509531,3445
15231509527,2909
15235509526,2835
15239509535,3655
15243509537,4226
15247509550,2889
15251509527,2859
15255509539,2915
15259254020,315
15259263693,315
15259265132,320
15259269860,322
15259294291,313
15259296923,309
15259301216,318
15259306055,309
15259509518,4306
15259519286,318
15261624609,316
15261627016,319
15261632445,319
15263509552,3112
15267509557,2687
15271509534,2879
15275509532,2792
15279509532,2903
15283509522,2820
15287509547,2848
15291509537,2747
15295509542,2598
15299509544,3609
15303509523,2944
15307509524,2796
15311509555,2884
15315509526,2792
15319509554,2841
15323509543,2699
15327509537,3281
15328883740,321
15328885515,316
15328888327,319
15328891406,316
15328896601,317
15331509532,3041
15335509526,2868
15339509544,2923
15343509525,2919
15347509530,2865
15351509538,2788
15355509529,2857
15359509536,3589
15363509525,2903
15367509540,2829
15371509543,2690
15375509519,3073
15379509541,3060
15383509552,3265
15384724685,3387
15387509543,3157
15391509538,3014
15395283765,316
15395285321,315
15395290852,315
15395293180,315
15395297510,319
15395509545,4129
15395514806,320
15399509526,4039
15399515718,316
15403509537,4001
15403513815,316
15407509535,3664
15411509540,3597
15411513479,316
15415509555,6206
15415520612,322
15419509555,5083
15419516005,318
15423509536,3607
15423515008,315
15427509548,4322
15431509552,5078
15431514665,326
15435509545,4935
15439509541,12098
15443509535,4927
15447509546,6021
15447519577,319
15451509539,4634
15455509560,3950
15459509545,3935
15459514090,305
15463509553,3450
15467509523,3091
15471509530,3004
15475509537,2922
15479509548,4009
15482124810,317
15482146476,320
15482153292,318
15483509533,3646
15487509524,2890
15491509540,2755
15495509551,2659
15499509530,2634
15503509538,2965
15507509536,2838
15511509517,2959
15515509542,2864
15516204072,320
15516233574,322
15516233896,346
15516238486,316
15517290080,320
15517308195,316
15517313514,319
15519509538,3633
15523509538,2982
15527509530,2643
15531509547,2576
15535509557,3361
15539509534,3889
15543509528,2981
15547509543,2766
15551509514,2771
15555509524,2865
15559509528,2845
15563509524,2859
15567509532,2898
15571509516,2800
15575509550,2843
15579509534,2929
15583509537,2800
15583581944,3360
15587509532,2849
15591509552,2726
15595509544,2984
15599509534,3491
15603509541,2892
15607509519,3065
15611509525,2786
15615509537,2683
15619509538,2906
15623509523,2820
15627509547,9212
15631509526,3068
15631831702,333
15631834023,317
15631840736,321
15631844771,333
15631850964,320
15635509547,3348
15639509527,3500
15643509514,2814
15647509535,2680
15651509526,4144
15655509520,3337
15659509546,4031
15663509514,3043
15667509535,2969
15671509531,3231
15675509536,2739
15675725671,320
15675735157,316
15675737393,320
15675740581,320
15675742579,310
15675744438,316
15675750469,321
15675767908,316
15675770275,319
15675774468,319
15675776049,329
15675777499,322
15675780048,321
15675784736,316
15675791731,316
15675793300,320
15675796138,323
15675800701,317
15679509534,3660
15683509548,2872
15687509538,2902
15691509531,2802
15695509535,2678
15699509533,2737
15703509533,2881
15707509526,2786
15708853166,322
15708869350,322
15708874472,317
15711509537,3512
15715509540,2831
15719509544,4014
15723509531,2979
15727509545,2783
15731509535,2864
15735509543,3391
15739509536,2750
15743509546,3441
15747509557,2844
15751509531,2766
15755509534,2887
15759509540,2758
15763509534,2908
15767509532,2735
15771509523,2817
15775509522,2665
15779509536,3563
15783509526,2952
15787509544,2938
15791509542,2835
15795509525,2743
15799509536,18350
15803509543,3245
15807509531,2843
15811509526,2731
15815509523,2726
15819509539,2878
15823509542,2976
15827509521,2898
15831509539,2862
15835509538,2817
15839509536,3372
15840830236,316
15840842605,316
15840967504,315
15841003214,306
15841005604,330
15841096165,305
15841105427,322
15841115845,315
15841116665,320
15841125834,319
15841128155,322
15841301213,313
15841311937,314
15842361237,316
15842388173,306
15842406027,311
15842413698,313
15843509517,5837
15847509533,5146
15851509544,3006
15855509551,4769
15859509546,2740
15862418835,315
15862427519,335
15862490745,319
15862517226,319
15862519289,324
15862521781,316
15862586945,318
15862596091,309
15862596896,383
15863509532,6391
15863519755,309
15863645085,322
15863664417,318
15863678283,316
15863685748,307
15867509551,5126
15871509531,3081
15875509529,2785
15879509522,3394
15883509529,3672
15887509540,3175
15891509540,3063
15892270927,316
15892273902,322
15892279605,309
15895509531,3335
15899509526,5272
15903509530,3830
15907509529,3153
15908309525,316
15908318245,309
15908386562,307
15908413077,319
15908422897,317
15908541356,4655
15908610982,309
15908613572,319
15908681046,316
15908688537,320
15909739928,319
15909757241,322
15909771016,323
15909778343,318
15911509541,5721
15915509544,2804
15919368275,320
15919377345,324
15919432495,317
15919456637,310
15919470435,315
15919472885,315
15919509523,6489
15919516926,318
15919529787,317
15919537198,318
15920588189,315
15920604817,320
15920618494,320
15920625954,319
15923509560,5075
15925023836,318
15925032070,325
15925088582,321
15925113377,319
15925121782,318
15925302811,311
15925305342,318
15925354261,321
15925361457,317
15926412990,322
15926429637,324
15926442765,319
15926449439,314
15927509530,6070
15931509547,3118
15931552158,316
15931561149,316
15931612411,321
15931636203,322
15931648204,309
15931650627,314
15931697070,321
15931704434,319
15932755901,321
15932771747,313
15932784710,312
15932791750,319
15935509541,5717
15939238839,322
15939247246,317
15939301761,315
15939325769,319
15939334157,315
15939509522,5531
15939516557,321
15939519157,318
15939562083,306
15939569698,321
15940620715,320
15940637050,314
15940649827,320
15940656566,312
15943509536,5382
15946243240,319
15946251689,316
15946303571,316
15946327359,316
15946329533,319
15946373535,316
15946382140,321
15947433090,319
15947449416,318
15947462315,317
15947469156,316
15947509530,6253
15951509539,4154
15952204704,316
15952212909,317
15952270108,316
15952294531,318
15952302970,317
15952303776,347
15952499246,323
15952501750,321
15952586349,319
15952593494,308
15953644962,326
15953661908,313
15953674917,318
15953681750,304
15955509518,5758
15959509549,17103
15963509547,3367
15967509546,3042
15971509524,2852
15975509545,3004
15979509554,2757
15983509539,3045
15987509531,2772
15991509541,2808
15995509521,13045
15999509527,3601
16003509530,3154
16004381139,8606
16007509532,3167
16011509537,3156
16015509526,3143
16017440088,4079
16019509552,4813
16023509542,3019
16023535712,315
16023537750,316
16023543377,322
16023549694,316
16023555170,321
16027509533,4451
16027521116,319
16031509543,4380
16031514094,330
16035509544,3966
16035515987,309
16039509557,3837
16039516648,314
16043509536,2995
16047509535,3522
16047521780,320
16051509544,3833
16051513868,324
16055509547,13036
16059509553,6138
16059516775,319
16063509546,4002
16063514948,317
16067509553,3706
16067513629,322
16071509557,4068
16071514072,326
16075509557,3718
16075513384,325
16079509549,5023
16079519333,324
16083509548,3843
16083513943,315
16087509555,3620
16087515033,323
16091509560,3953
16091517635,321
16095509547,3003
16099509555,2818
16103509530,2854
16103550896,316
16103558995,319
16107509531,3059
16111509539,2906
16115509533,10349
16119509541,2878
16123509536,2808
16127509528,3003
16131509536,2743
16135509517,2695
16139509530,3601
16143509529,3037
16147509541,2849
16151509542,2737
16155509536,2756
16159509554,3487
16163509542,2909
16167509547,2798
16171509539,2667
16173972705,319
16173989209,320
16173991583,319
16173999369,319
16174006364,316
16175509533,3647
16179509538,2798
16183509541,2719
16187509549,2852
16191509525,2819
16195509549,2936
16199509546,3764
16203509517,2840
16207509536,2658
16211509544,2852
16215509539,9170
16219509536,3056
16223509541,2953
16227509549,3109
16231509545,2833
16235509526,2686
16239509533,2899
16243509520,3461
16247509549,2768
16251509550,2901
16255509540,3179
16259509544,3851
16261686441,315
16261688858,320
16261694728,317
16263509554,4971
16267509519,3077
16271509546,3034
16275509530,2971
16279509533,8704
16283509548,3270
16287509527,2927
16291509551,2906
16295509544,2735
16299509538,2736
16303509538,2958
16307509521,2830
16311509525,2729
16315509542,2719
16319509538,3739
16323509537,2881
16327509531,2938
16330768503,317
16330780336,319
16330896250,317
16330968610,326
16330980280,316
16331157446,327
16331165806,316
16331241562,327
16331249345,316
16331509551,7026
16331522450,307
16332300446,322
16332319773,319
16332334973,318
16332342127,316
16335509547,4358
16339509531,2746
16343509544,14670
16347509551,3227
16351509529,2891
16355509542,2946
16359509543,2762
16363509541,2883
16367509546,3426
16371509517,3306
16375509533,8493
16379509532,4812
16383509541,2935
16384990271,4241
16387509548,2968
16391509532,3453
16395509538,3012
16396280672,399
16396282899,316
16396308472,318
16396498953,316
16396502320,319
16396507420,333
16399509535,4140
16403509548,3050
16407509528,12140
16411509538,3154
16412262164,322
16412272929,319
16412300296,324
16412351420,316
16412378810,316
16412381108,323
16412445178,317
16412641678,321
16412786815,322
16412810390,320
16412840178,322
16412842524,319
16412872388,323
16413023145,304
16413035179,314
16413036002,325
16414084189,321
16414105356,323
16414121449,417
16414129936,309
16415509529,7915
16419509542,3173
16420387653,321
16420415165,316
16420480589,313
16420507745,316
16420510073,322
16420565294,324
16420573402,321
16420583530,307
16420584331,339
16420599236,319
16420601503,333
16420720500,316
16420729421,318
16421780687,314
16421800987,318
16421815972,320
16421823201,308
16423509526,7390
16427382346,326
16427391405,316
16427450978,317
16427475661,317
16427490941,320
16427493611,306
16427509534,5721
16427517250,320
16427555421,313
16427563180,316
16428614471,322
16428631833,331
16428645847,323
16428653374,317
16431509566,5455
16435509542,3228
16437694142,317
16437702311,318
16437757423,319
16437781688,319
16437783970,324
16437836851,320
16437844712,325
16437854296,322
16437863816,319
16437866084,323
16437989608,319
16437999661,317
16439049113,316
16439067727,319
16439081740,316
16439089029,322
16439367706,321
16439375516,318
16439430791,316
16439457575,314
16439459823,325
16439509061,318
16439509535,22081
16439536213,316
16439549363,317
16439551690,321
16439671856,317
16439680396,313
16440731809,316
16440749515,317
16440763528,320
16440770675,313
16443509572,6629
16447509555,3643
16451509546,3483
16455509542,3084
16459509540,2921
16463509552,3157
16467509535,5686
16468291338,307
16468300053,331
16468357346,322
16468382531,319
16468384709,315
16468435328,323
16468443234,320
16468459536,316
16468461707,317
16468577596,313
16468586033,307
16469637221,316
16469661161,315
16469675067,318
16469682753,315
16471509534,8045
16475509545,3088
16479509551,3757
16483509530,2966
16487509530,2953
16491509541,2826
16495509531,3027
16499509539,4817
16503509523,3009
16507509536,2883
16511509540,3482
16515509554,2788
16516799957,319
16516808356,318
16516864698,320
16516889536,321
16516891663,315
16516940997,313
16516948561,326
16516957976,317
16516958787,301
16516971309,322
16516973504,321
16517093142,319
16517102008,320
16518152947,324
16518171381,312
16518185123,319
16518192366,314
16519509520,6628
16523509522,2982
16527509540,2998
16531509543,2787
16535509524,2673
16539509546,2739
16543509540,2616
16547509530,2912
16551509534,2812
16555509519,2928
16559509545,5613
16563509529,2847
16567509529,2681
16571509554,2901
16575509554,3854
16579509551,2879
16583509540,2779
16587509526,2895
16591509543,2817
16595509541,2750
16599509532,2709
16603509543,2882
16607509543,2823
16611509540,2740
16615509548,2705
16619509519,3642
16623509532,2883
16627509537,3238
16631509547,2848
16635509545,12543
16639509522,3087
16643509540,2728
16647509536,2686
16651509541,2730
16655509530,2909
16659509528,2836
16663509539,2885
16667509542,2718
16671509547,4501
16675509530,2760
16679509525,4338
16683509535,2980
16687509520,2859
16691509554,2885
16695509527,2710
16699509525,2718
16703509562,2856
16707509519,2865
16709385174,320
16709397756,321
16709404137,316
16711509523,3405
16715509534,2714
16719509524,2852
16723509549,2761
16727509545,2696
16731509530,2707
16735509527,2872
16739509541,3753
16743509544,2842
16747509542,2756
16751509526,3352
16755509531,2718
16759509538,13321
16763509530,3150
16767509546,2922
16771509526,2745
16775509531,2569
16779509535,2670
16783509518,3386
16787509538,2819
16791509533,14960
16795509533,2986
16799509524,3726
16803509539,3335
16807509541,2890
16811509519,2680
16815509543,2899
16819509538,2831
16823509534,2720
16827509543,2719
16831509523,2874
16835509542,2750
16839509540,2721
16843509519,2631
16847509523,2888
16851509532,2683
16855509536,2912
16859509538,3419
16863509538,2709
16867509543,2651
16871509537,2938
16875509532,3981
16879509541,2764
16883509540,2738
16887509544,3386
16891509530,2815
16892333154,320
16892335972,319
16892342294,315
16895509528,3185
16899509546,2866
16903509524,2866
16907509534,2814
16911509545,2713
16915509546,2706
16919509540,3594
16923509528,2878
16927509525,2873
16931509539,2687
16935509544,2829
16939509546,2690
16943509524,2660
16947509527,2927
16951509542,2795
16951658569,3333
16951665118,315
16955509550,3793
16955520860,321
16959509553,3006
16963509533,2865
16967509540,2824
16971509538,2909
16975509536,2713
16979509537,3500
16983509521,2948
16987509530,2906
16991509526,3336
16995509519,2636
16999509539,2860
17003509520,3097
17007509540,2754
17011509531,2679
17015509553,2884
17019509529,2883
17023435320,317
17023437412,319
17023460901,317
17023509527,3512
17023629462,316
17023632976,322
17023638262,321
17027509531,3018
17031509534,2896
17035509518,2899
17039509530,3942
17043509556,2840
17047509538,2747
17051509542,2771
17055509549,2882
17059509519,3003
17063509527,2893
17067509540,2900
17071509525,10258
17075509514,2946
17079509550,4302
17083509534,2904
17087509528,2759
17091509515,2898
17095509538,3295
17099509522,3470
17103509530,2885
17104454861,316
17104456859,316
17104525309,315
17104560504,319
17104568713,318
17107509541,3606
17111509516,2990
17115509544,7566
17119509536,2998
17123509539,2719
17127509525,2704
17131509547,2647
17135509545,2852
17139509548,2689
17143509530,2649
17147509528,2961
17151509548,2852
17155509519,2911
17159509554,3811
17163509533,2898
17167509529,2750
17171509547,2739
17175008170,319
17175026155,321
17175028355,320
17175036696,315
17175043700,316
17175509541,3501
17179509536,2662
17183509540,3043
17187509539,2811
17191509523,2846
17195509549,2788
17199509540,3317
17203509542,2876
17207509536,4063
17211509525,2869
17215509535,2916
17219509540,3788
17223509526,2932
17227509547,2826
17231509517,2627
17235509550,2909
17239171063,317
17239175576,319
17239181338,322
17239187276,329
17239509542,10791
17243509533,3328
17247509520,3023
17251509551,3206
17255509527,3113
17258747907,332
17258771310,322
17258782702,323
17258790911,318
17258797283,323
17258805368,317
17259509526,6884
17261748310,322
17261750794,318
17261756402,322
17263509567,3191
17267509536,3139
17271509543,3072
17275509535,2981
17279509526,4005
17283509550,4664
17287509537,3087
17291509545,3024
17295509550,3022
17299509542,3101
17303509529,3734
17307509549,2860
17311509530,2993
17315509527,3214
17319509560,3155
17323509552,2919
17325021020,318
17325031418,318
17325033327,319
17325039138,318
17325059074,321
17325061704,332
17325066534,321
17325071214,315
17327509549,3733
17331509561,3360
17335509554,2734
17339509537,3631
17343509536,2745
17347509546,2906
17351509530,2850
17355509530,3175
17359509538,2957
17363509521,3195
17367509548,3102
17371509519,3036
17375509557,2909
17379509552,3124
17383509547,3140
17387509545,2963
17391509534,2968
17395509535,3416
17397572758,315
17397574716,316
17397581653,316
17397585054,316
17397591739,324
17399509514,4446
17403509542,2809
17407509558,3592
17411509542,3065
17415509548,2842
17419509545,2849
17423509515,2713
17427509549,3893
17431509536,2886
17435509533,2926
17439509550,10645
17443509522,2830
17447509527,2942
17451509536,2750
17455509544,2675
17459509540,3604
17463509545,2803
17467509555,2773
17471509538,2647
17475509536,2852
17479509518,2709
17483509545,2901
17487509533,3632
17491509520,2785
17495509540,15964
17499509548,3178
17503509527,2687
17507509535,2877
17511509533,3407
17515509542,2899
17519509540,3494
17521260423,317
17521279473,322
17521289977,316
17521311559,313
17523509550,3462
17527509526,2612
17528939023,316
17528941160,322
17528945828,316
17528949705,315
17528955349,322
17529252935,317
17529254178,319
17529271632,318
17529274214,320
17529279031,310
17531509537,3676
17535509553,2950
17539509536,2857
17543509544,2835
17547509535,2873
17551509529,2760
17555509518,2954
17559509539,2764
17563509534,2865
17567509539,2723
17571509530,2652
17575509533,2571
17579509541,3847
17583509556,2924
17587509519,2821
17591509546,2669
17595509534,2669
17599509557,2995
17603509523,2830
17607509528,2820
17611509529,2812
17615509544,3560
17619509528,2791
17623509528,2825
17627509532,8563
17631509539,2919
17635509545,2810
17639509530,3700
17643509540,2884
17647509545,2869
17651509535,2746
17655509516,2613
17659509534,2881
17663509535,2828
17667509536,2858
17671509547,2691
17675509526,2579
17679509533,2637
17683509554,2901
17687509545,2873
17691509538,4141
17692303173,318
17692317071,317
17692424799,321
17692433486,315
17693484236,321
17693509053,317
17693525709,316
17693533249,315
17695509539,5335
17698816054,315
17698818171,316
17698826569,322
17698829206,318
17698835015,316
17699509547,5046
17703509543,2667
17707509542,3081
17708584177,317
17708598647,318
17708604282,316
17711509542,3698
17715509531,2899
17719509540,3832
17723509540,2840
17727509530,2684
17731509556,2836
17735509533,2798
17739509533,2756
